artistid,songid
3ciRvbBIVz9fBoPbtSYq4x,6kL0m9YKOaMxdO0sgbeq5H
5A7d4sfe5ZY1RRf90zlUeo,0RZXNlGPvfMo54fd6uCvAT
5einkgXXrjhfYCyac1FANB,0RZXNlGPvfMo54fd6uCvAT
12PSlydMSjEHzSCj9X5qv7,6Nq5lE0CeOAAAqN4qhkbZU
3sMYEBy0CZFxedcnm9i9hf,6Nq5lE0CeOAAAqN4qhkbZU
31IZdHrCZ5pRhLz4zBxN3o,6Uw77XfBxwg7VX6mMdqAmT
4xZDgDbs4eQcpauHyyip0I,6Uw77XfBxwg7VX6mMdqAmT
78H9JWwoJyLPkwYylZkmtF,6Uw77XfBxwg7VX6mMdqAmT
3Vr9XbwWLsVhiVsyRE9OTn,6Uw77XfBxwg7VX6mMdqAmT
78H9JWwoJyLPkwYylZkmtF,3FfzdhMWVcjtyKbyuV0L7u
5gj8E4JhsoEQDAR5fzXwKk,3FfzdhMWVcjtyKbyuV0L7u
46lnlnlU0dXTDpoAUmH6Qx,6x4tKaOzfNJpEJHySoiJcs
0hCNtLu0JehylgoiP8L4Gh,2yjlYDiNiQkdxVqTlaSrlX
246dkjvS1zLTtiykXe5h60,0O6u0VJ46W86TxN9wgyqDj
5cj0lLjcoR7YOSnhnX0Po5,0O6u0VJ46W86TxN9wgyqDj
5cj0lLjcoR7YOSnhnX0Po5,0hquQWY3xvYqN4qtiquniF
2YOYua8FpudSEiB9s88IgQ,4cacyP5c3PMlfnyjpg13xW
56oDRnqbIiwx4mymNEv7dS,6HMtHNpW6YPi1hrw9tgF8P
1kwi1Q7X4jPTkHTgayxKhS,1dI3gIEXZwpdLJOBcdmwj1
0NbfKEOTQCcwd6o7wSDOHI,1dI3gIEXZwpdLJOBcdmwj1
0hfAzw4HfebJxXuLgICOnV,1dI3gIEXZwpdLJOBcdmwj1
2W8yFh0Ga6Yf3jiayVxwkE,6GUiIbJ834FcHewby3PwV0
6s22t5Y3prQHyaHWUN1R1C,3jHBgKdLCf46aP3HRI0WYv
1aSxMhuvixZ8h9dK9jIDwL,29d0nY7TzCoi22XBqDQkiP
5dHt1vcEm9qb8fCyLcB3HL,11BIoKDpTJHX5mZt6p566h
1RyvyyTE3xzB2ZywiAwp0i,11BIoKDpTJHX5mZt6p566h
6eKnu1zdyGFkN9Jk5bbgcd,0zj8Xf2PjK2SRPvoinZytS
5Y8EphH8Vdqu5SLj6K5vjj,0gljI0CtjpdZK6ecidfxto
6quCxsPM8fOxowmqOx5j93,0GOqNgtK1cXVpVks6oDRW6
7nE3HHVn8oM8s3kA6cbL8O,0GOqNgtK1cXVpVks6oDRW6
1wUmdemiR9Dxw8A2el365A,5R50a3zfcUAAVy8bjfktDw
3y24n3XhZ96wgwRXjvS17T,1DIXPcTDzTj8ZMHt3PDt8p
2LhsePRtgCo4THVKULQBL7,1DIXPcTDzTj8ZMHt3PDt8p
3y24n3XhZ96wgwRXjvS17T,5vpDsiVqiZLRwKAzQO708k
3y24n3XhZ96wgwRXjvS17T,7nukmkMGLjvgBRZu0DTvuK
72bxObYyl8z5bNQ2XVM6nO,7nukmkMGLjvgBRZu0DTvuK
2fMoLS93nKWG1pXcVR4SzA,7nukmkMGLjvgBRZu0DTvuK
3y24n3XhZ96wgwRXjvS17T,1sEY2ApoZv6NnxqL8niytl
3y24n3XhZ96wgwRXjvS17T,3TidJUS4FxxHgy1cBMymHF
0kJMPTXq7h3ztpDukSx5iD,31bf9SEOppLU6lQ85d8om6
50NoVNy9GU1lCrDV8iGpyu,31bf9SEOppLU6lQ85d8om6
6lHL3ubAMgSasKjNqKb8HF,31bf9SEOppLU6lQ85d8om6
5sWHDYs0csV6RS48xBl0tH,4NZrZgrRoR4GwR7flWOXRI
08Ld63UgKrJ0nZnCkzHtzc,1pNN9kkePpNFl9LYeYZ5af
1wgA2r904nqkOgBk3QU4S4,1pNN9kkePpNFl9LYeYZ5af
33C3ByGk9NCrjTIXr6npqf,1pNN9kkePpNFl9LYeYZ5af
4yBK75WVCQXej1p04GWqxH,1pNN9kkePpNFl9LYeYZ5af
1yxSLGMDHlW21z4YXirZDS,2H1047e0oMSj10dgp7p2VG
1yxSLGMDHlW21z4YXirZDS,0xmjwnQ3FNE6HuWCt2nHdZ
1yxSLGMDHlW21z4YXirZDS,3JA9Jsuxr4xgHXEawAdCp4
1yxSLGMDHlW21z4YXirZDS,2ygMBIctKIAfbEBcT9065L
1yxSLGMDHlW21z4YXirZDS,3F9ByoUqu31xU0I3G5xfVg
1yxSLGMDHlW21z4YXirZDS,20jYtEun4dUdYZ9foaOC48
1yxSLGMDHlW21z4YXirZDS,3oDFtOhcN08qeDPAK6MEQG
1yxSLGMDHlW21z4YXirZDS,4hfIVhq0F0zFUcrbecsYmo
1yxSLGMDHlW21z4YXirZDS,0oJMv049q8hEkes9w0L1J4
1yxSLGMDHlW21z4YXirZDS,5MzjQ95rdB2xt9DNa2IzaC
1yxSLGMDHlW21z4YXirZDS,7K8XoQXZBffc4xG2xIQHMO
7wqtxqI3eo7Gn1P7SpP6cQ,0Pu71wxadDlB8fJXfjIjeJ
7wqtxqI3eo7Gn1P7SpP6cQ,7sJN693sYKEIEMu7fc5VnJ
5fikk4h5qbEebqK2Fc6e48,7sJN693sYKEIEMu7fc5VnJ
7wqtxqI3eo7Gn1P7SpP6cQ,6hTBP6QLwJdxbKyLlLXrGo
22wbnEMDvgVIAGdFeek6ET,1ei3hzQmrgealgRKFxIcWn
1VPmR4DJC1PlOtd0IADAO0,3qDbBtbRv6eBls6q51pAL7
2wY79sveU1sp5g7SokKOiI,3nqQXoyQOWXiESFLlDF1hG
3Xt3RrJMFv5SZkCfUE8C1J,3nqQXoyQOWXiESFLlDF1hG
7AgS2ycsLUG0NPTY1AAboT,7kOEAYqtX7OjQhNxQT4bPI
4lFWNwqQbywI4qCQ9PeL7V,7kOEAYqtX7OjQhNxQT4bPI
3PhoLpVuITZKcymswpck5b,6zSpb8dQRaw0M1dK8PBwQz
6M2wZ9GZgrQXHCFfjv46we,6zSpb8dQRaw0M1dK8PBwQz
6n28c9qs9hNGriNa72b26u,6zSpb8dQRaw0M1dK8PBwQz
1McMsnEElThX1knmY4oliG,4ZtFanR9U6ndgddUvNcjcG
2VSHKHBTiXWplO8lxcnUC9,4fouWK6XVHhzl78KzQ1UjL
6M2wZ9GZgrQXHCFfjv46we,463CkQjx2Zk1yXoBuierM9
4r63FhuTkUYltbVAg5TQnk,463CkQjx2Zk1yXoBuierM9
1Xyo4u8uXC1ZmMpatF05PJ,37BZB0z9T8Xu7U3e65qxFy
66CXWjxzNUsdJxJ2JdwvnR,37BZB0z9T8Xu7U3e65qxFy
1Xyo4u8uXC1ZmMpatF05PJ,0sf12qNH5qcw8qpgymFOqD
6KImCVD70vtIoJWnq6nGn3,6UelLqGlWMcVH1E5c4H7lY
6M2wZ9GZgrQXHCFfjv46we,6WrI0LAC5M1Rw2MnX2ZvEg
5cj0lLjcoR7YOSnhnX0Po5,3DarAbFujv6eYNliUTyqtz
7tYKF4w9nC0nq9CsPZTHyP,3DarAbFujv6eYNliUTyqtz
757aE44tKEUQEqRuT6GnEB,0nbXyq5TXYPCO7pr3N8S4I
7n2wHs1TKAczGzO7Dd2rGr,0TK2YIli7K1leLovkQiNik
4nDoRrQiYLoBzwC5BhVJzF,0TK2YIli7K1leLovkQiNik
66CXWjxzNUsdJxJ2JdwvnR,14msK75pk3pA33pzPVNtBF
20JZFwl6HVl6yg8a4H3ZqK,1rqqCSm0Qe4I9rUvWncaom
6eUKZXaKkcviH0Ku9w2n3V,7qiZfU4dY1lWllzX7mPBI3
69GGBxA162lTqCwzJG5jLp,7BKLCZ1jbUBVqRi2FVlTVw
26VFTg2z8YR0cCuwLzESi2,7BKLCZ1jbUBVqRi2FVlTVw
5CiGnKThu5ctn9pBxv7DGa,0d2iYfpKoM0QCKvcLCkBao
26VFTg2z8YR0cCuwLzESi2,0d2iYfpKoM0QCKvcLCkBao
6LuN9FCkKOj5PcnpouEgny,0d2iYfpKoM0QCKvcLCkBao
20s0P9QLxGqKuCsGwFsp7w,3ibKnFDaa3GhpPGlOUj7ff
4UXqAaa6dQYAk18Lv7PEgX,04aAxqtGp5pv12UXAg4pkq
3FUY2gzHeIiaesXtOAdB7A,24YvUQnuPL8gObCfSnAobH
5y2Xq6xcjJb2jVM54GHK3t,3U4isOIWM3VvDubwSI3y7a
1uNFoZAHBGtllmzznpCI3s,50kpGaPAhYJ3sGmk6vplg0
7n2wHs1TKAczGzO7Dd2rGr,3zkWCteF82vJwv0hRLba76
0DxeaLnv6SyYk2DOqkLO8c,6RtPijgfPKROxEzTHNRiDp
0du5cEVh5yTK9QJze8zA0C,2tJulUYLDKOg9XrtVkMgcJ
2wY79sveU1sp5g7SokKOiI,0fioLzGM8ngbD1w6fMmm45
7hxNTCg7hYSsqx9uLeBdBV,19O4dTFbBFSdNuGSigy1p4
10eviO408OwjmBlm05Vi1g,19O4dTFbBFSdNuGSigy1p4
5dHt1vcEm9qb8fCyLcB3HL,7f2HHmhlbdkW5f9Ge26qny
5SyGEPymt1G2uto47tVWvZ,7f2HHmhlbdkW5f9Ge26qny
21O7WwRkik43ErKppxDKJq,5PtMwNq8Dp31uYdGGacVJE
21O7WwRkik43ErKppxDKJq,6M3tbJcqQDOrTE9EbataIr
4yiQZ8tQPux8cPriYMWUFP,0LzrhCZFXW94Y8nwtTuRlw
4kKaAWGdu6WW0W415RWaQA,419BgOz6TVQm8vvgiwXq5X
5YGY8feqx7naU7z4HrwZM6,0yLdNVWF3Srea0uzk55zFn
3IJ21966TwNZI24MwZHMu4,3RKjTYlQrtLXCq5ncswBPp
0dlDsD7y6ccmDm8tuWCU6F,37F7E7BKEw2E4O2L7u0IEp
7I3bkknknQkIiatWiupQgD,7DbdUf8aHSYoliSjO6LZv6
5yG7ZAZafVaAlMTeBybKAL,3oiMJQAWVaxSubJ7b2VUtX
25uiPmTg16RbhZWAqwLBy5,3oiMJQAWVaxSubJ7b2VUtX
5yG7ZAZafVaAlMTeBybKAL,7pNC5ZIKtwUK0ReSpM3P9f
5CCwRZC6euC8Odo6y9X8jr,7pNC5ZIKtwUK0ReSpM3P9f
085pc2PYOi8bGKj0PNjekA,2iJuuzV8P9Yz0VSurttIV5
26dSoYclwsYLMAKD3tpOr4,2iJuuzV8P9Yz0VSurttIV5
698hF4vcwHwPy8ltmXermq,4DvhkX2ic4zWkQeWMwQ2qf
7C64wNX3howEFZjAYRKsfP,4DvhkX2ic4zWkQeWMwQ2qf
7Ip2u3e5Nv6fFb5xyIHxEE,4DvhkX2ic4zWkQeWMwQ2qf
6MF9fzBmfXghAz953czmBC,2CEgGE6aESpnmtfiZwYlbV
6MF9fzBmfXghAz953czmBC,7ElF5zxOwYP4qVSWVvse3W
3sgFRtyBnxXD5ESfmbK4dl,0IkKz2J93C94Ei4BvDop7P
2jLE4BoXHriQ96JagEtiDP,0IkKz2J93C94Ei4BvDop7P
53sIBaVjXQhfH89Vu6nEGh,0IkKz2J93C94Ei4BvDop7P
3sgFRtyBnxXD5ESfmbK4dl,0obBFrPYkSoBJbvHfUIhkv
0jnsk9HBra6NMjO2oANoPY,1NpW5kyvO4XrNJ3rnfcNy3
5WUlDfRSoLAfcVSX1WnrxN,1NpW5kyvO4XrNJ3rnfcNy3
0jnsk9HBra6NMjO2oANoPY,3bC1ahPIYt1btJzSSEyyrF
0jnsk9HBra6NMjO2oANoPY,6ebkx7Q5tTxrCxKq4GYj0Y
1Cs0zKBU1kc0i8ypK3B9ai,6ebkx7Q5tTxrCxKq4GYj0Y
6LqNN22kT3074XbTVUrhzX,0HPD5WQqrq7wPWR7P7Dw1i
6LqNN22kT3074XbTVUrhzX,7EQGXaVSyEDsCWKmUcfpLk
6S0dmVVn4udvppDhZIWxCr,1hGy2eLcmC8eKx7qr1tOqx
4IJczjB0fJ04gs4uvP0Fli,0qOnSQQF0yzuPWsXrQ9paz
4bYPcJP5jwMhSivRcqie2n,0qOnSQQF0yzuPWsXrQ9paz
4IJczjB0fJ04gs4uvP0Fli,2Lhdl74nwwVGOE2Gv35QuK
2KsP6tYLJlTBvSUxnwlVWa,1MtUq6Wp1eQ8PC6BbPCj8P
5iNrZmtVMtYev5M9yoWpEq,1MtUq6Wp1eQ8PC6BbPCj8P
2KsP6tYLJlTBvSUxnwlVWa,2V4bv1fNWfTcyRJKmej6Sj
1Bo8Afb2Qbjs4x6kJHyjle,2V4bv1fNWfTcyRJKmej6Sj
40giwFcTQtv9ezxW8yqxJU,01oPNCtTniFT3YM4K3ksTf
6f0hUHWLOCxCSDQMtdVAS7,3wQaW4rEZe7AaDrlrX4eDy
23apFYuBTpFemqLDn8ViLW,3wQaW4rEZe7AaDrlrX4eDy
6f0hUHWLOCxCSDQMtdVAS7,4U5CjTT6uObhD2vwnD4zOF
23apFYuBTpFemqLDn8ViLW,4U5CjTT6uObhD2vwnD4zOF
1ZKqrja0WvbSssYNFO3lzs,4faiJXyBflUVVOOE9fxbeg
6gbGGM0E8Q1hE511psqxL0,4faiJXyBflUVVOOE9fxbeg
0awl5piYwO0CDTHEkCjUhn,1fidCEsYlaVE3pHwKCvpFZ
7o9Nl7K1Al6NNAHX6jn6iG,2qPUnoasNe4Ep43emVXEig
0du5cEVh5yTK9QJze8zA0C,2qPUnoasNe4Ep43emVXEig
25hbSOMmbhgqvonjC876UJ,2xH94bp1TPSMPPPnnSwIGL
1wgY8huggK60P5nvYrwcYT,1akgiRM3mN2nxu2AX6ACCW
1gwTohHbTpE3qdPyDvnOEu,5x5jOIv5ezHVlVFC6dFq6R
546WiMGysEqWZTzP8hJvB2,2tN2Kvzm2ITh1jnMKjjWBZ
6lLYZf9GpSq6Pf09g2N2xK,4vzvI7mWo9xvlDnlJQTB6U
7zgtJuRm0JcJpPQRjCgXT7,2TVWQ8xDTLvjimMSqW3F96
3TQ9JTBI2n2hfo7aRONEYV,0lSCiYLez4KwmOGS1HKb7t
3NfJ6VPVz0lf3jWy5F1N7g,4DCHUu9qgrtFIY5o184J6z
10Khz9BDdDT2mzm3330Cvu,6dBQ5asGzaKH9313wBxvIz
49AG5IHkJj7M5faSOVGVAW,3gTBF9aB9MVCy9ejLo8HJJ
4MIULe6tfg2loNzBy5B9eu,0PT7nlpo11hYYyfnBgtilT
3aGFCoR8xGN6DKwvdzeSja,2znzyzlAUc8Z1Ikq9aFOcx
3TVXtAsR1Inumwj472S9r4,2znzyzlAUc8Z1Ikq9aFOcx
1EeArivTpzLNCqubV95255,61LtVmmkGr8P9I2tSPvdpf
7juKTDFlPesGeWQ1GmjmOv,5RIVoVdkDLEygELLCniZFr
27mFvqQj8KpjmdKIqcw1mG,0pSBuHjILhNEo55xK1zrRt
27FGXRNruFoOdf1vP8dqcH,7k6IzwMGpxnRghE7YosnXT
6eBYLQONaYZhZNAVK061t6,2ndnVdR8si7CW9T8vJRHyW
3cbRMYnjXAwJYNzxy291JY,2ndnVdR8si7CW9T8vJRHyW
4USNIVeRwXIAdbVSTqelbh,0tYPj0NYa7vjlJaqlRSnJb
76RrKpsvOmSKG8CIjROdSG,0AA6zq5ArZ1sSH7VIMi4NK
2B4ZTS4hFT3IrUFVPHjEmL,6REZUx5kZ8H8RRnIlKgINi
0k7Xl1pqI3tu8sSEjo5oEg,6REZUx5kZ8H8RRnIlKgINi
36ikBJX6oQWWlgrXCock30,4OikxHAgM14El0wQIyyhP8
3v3clM1KQgVfpPjKJFPAmx,5kGCh49aqeRMkEOhQ9mcrW
2iojnBLj0qIMiKPvVhLnsH,2IpGdrWvIZipmaxo1YRxw5
0hCNtLu0JehylgoiP8L4Gh,2IpGdrWvIZipmaxo1YRxw5
0IF46mUS8NXjgHabxk2MCM,2s0ouHqJebHfiQ6C1GUFJd
4gwpcMTbLWtBUlOijbVpuu,6Z8R6UsFuGXGtiIxiD8ISb
5nLYd9ST4Cnwy6NHaCxbj8,4ycLiPVzE5KamivXrAzGFG
1VBflYyxBhnDc9uVib98rw,6HZ9VeI5IRFCNQLXhpF4bq
25uiPmTg16RbhZWAqwLBy5,6HZ9VeI5IRFCNQLXhpF4bq
25fqWEebq6PoiGQIHIrdtv,01XFgRZfZI7oBagNf1Loml
3GsIlcwgQDJVjHD82mbA0Z,4OjuzM3rTWp3q60mEldNSF
4u5smJBskI6Adzv08PuiUP,6ZSO7kPn8IMJFymyticbJO
2AXQzJRDvlJrq0fiVAnRy8,0s9A4pUBLw68E76vY8LU9K
3q7isf09BuwXLyR2khBs60,5r29mFrurlVBbqJzjr2XW6
4jWGfUCFeTu5e0wprRhHXR,563vSy3HB5NHxel1VGQCW6
